image_id,angle,speed
304_95_35.png,0.5625,1.0
305_95_35.png,0.5625,1.0
306_90_35.png,0.5,1.0
307_95_35.png,0.5625,1.0
308_90_35.png,0.5,1.0
309_90_35.png,0.5,1.0
310_90_35.png,0.5,1.0
311_90_35.png,0.5,1.0
312_100_35.png,0.625,1.0
313_90_35.png,0.5,1.0
314_90_35.png,0.5,1.0
315_90_0.png,0.5,0.0
316_90_0.png,0.5,0.0
317_90_0.png,0.5,0.0
318_90_0.png,0.5,0.0
319_90_0.png,0.5,0.0
320_90_0.png,0.5,0.0
321_90_0.png,0.5,0.0
322_90_35.png,0.5,1.0
323_90_35.png,0.5,1.0
324_90_35.png,0.5,1.0
325_90_35.png,0.5,1.0
326_90_35.png,0.5,1.0
327_90_35.png,0.5,1.0
328_90_35.png,0.5,1.0
329_95_35.png,0.5625,1.0
330_90_35.png,0.5,1.0
331_90_35.png,0.5,1.0
332_90_35.png,0.5,1.0
333_90_35.png,0.5,1.0
334_90_35.png,0.5,1.0
335_90_35.png,0.5,1.0
336_90_35.png,0.5,1.0
337_90_35.png,0.5,1.0
338_90_0.png,0.5,0.0
339_90_0.png,0.5,0.0
340_90_0.png,0.5,0.0
341_90_0.png,0.5,0.0
342_90_35.png,0.5,1.0
343_90_35.png,0.5,1.0
344_90_35.png,0.5,1.0
345_90_35.png,0.5,1.0
346_90_35.png,0.5,1.0
347_90_0.png,0.5,0.0
348_90_0.png,0.5,0.0
349_90_35.png,0.5,1.0
350_90_35.png,0.5,1.0
351_100_35.png,0.625,1.0
352_90_35.png,0.5,1.0
353_90_35.png,0.5,1.0
354_90_35.png,0.5,1.0
355_100_35.png,0.625,1.0
356_90_35.png,0.5,1.0
357_90_35.png,0.5,1.0
358_90_35.png,0.5,1.0
359_90_35.png,0.5,1.0
360_90_35.png,0.5,1.0
361_90_35.png,0.5,1.0
362_90_35.png,0.5,1.0
363_90_35.png,0.5,1.0
364_90_35.png,0.5,1.0
365_90_35.png,0.5,1.0
366_95_0.png,0.5625,0.0
367_95_0.png,0.5625,0.0
368_95_0.png,0.5625,0.0
369_90_0.png,0.5,0.0
370_90_0.png,0.5,0.0
371_90_0.png,0.5,0.0
372_90_35.png,0.5,1.0
373_90_35.png,0.5,1.0
374_90_35.png,0.5,1.0
375_85_35.png,0.4375,1.0
376_90_35.png,0.5,1.0
377_90_0.png,0.5,0.0
378_90_0.png,0.5,0.0
379_90_35.png,0.5,1.0
380_95_35.png,0.5625,1.0
381_100_35.png,0.625,1.0
382_80_35.png,0.375,1.0
383_90_35.png,0.5,1.0
384_90_35.png,0.5,1.0
385_90_35.png,0.5,1.0
386_90_35.png,0.5,1.0
387_90_35.png,0.5,1.0
388_90_35.png,0.5,1.0
389_90_35.png,0.5,1.0
390_65_35.png,0.1875,1.0
391_50_35.png,0.0,1.0
392_50_35.png,0.0,1.0
393_60_35.png,0.125,1.0
394_105_0.png,0.6875,0.0
395_105_0.png,0.6875,0.0
396_90_35.png,0.5,1.0
397_90_35.png,0.5,1.0
398_90_35.png,0.5,1.0
399_90_35.png,0.5,1.0
400_90_35.png,0.5,1.0
401_90_35.png,0.5,1.0
402_90_35.png,0.5,1.0
403_90_35.png,0.5,1.0
404_95_35.png,0.5625,1.0
405_100_35.png,0.625,1.0
406_90_35.png,0.5,1.0
407_75_35.png,0.3125,1.0
408_65_35.png,0.1875,1.0
409_50_35.png,0.0,1.0
410_50_35.png,0.0,1.0
411_90_35.png,0.5,1.0
412_95_0.png,0.5625,0.0
413_90_0.png,0.5,0.0
414_90_35.png,0.5,1.0
415_90_35.png,0.5,1.0
416_90_35.png,0.5,1.0
417_90_35.png,0.5,1.0
418_95_35.png,0.5625,1.0
419_90_35.png,0.5,1.0
420_95_35.png,0.5625,1.0
421_90_35.png,0.5,1.0
422_90_35.png,0.5,1.0
423_90_35.png,0.5,1.0
424_90_35.png,0.5,1.0
425_90_35.png,0.5,1.0
426_70_35.png,0.25,1.0
427_60_35.png,0.125,1.0
428_50_35.png,0.0,1.0
429_60_35.png,0.125,1.0
430_90_0.png,0.5,0.0
431_90_0.png,0.5,0.0
432_90_35.png,0.5,1.0
433_100_35.png,0.625,1.0
434_95_35.png,0.5625,1.0
435_90_35.png,0.5,1.0
436_80_35.png,0.375,1.0
437_105_35.png,0.6875,1.0
438_100_35.png,0.625,1.0
439_90_35.png,0.5,1.0
440_90_35.png,0.5,1.0
441_90_35.png,0.5,1.0
442_90_35.png,0.5,1.0
443_90_35.png,0.5,1.0
444_85_35.png,0.4375,1.0
445_85_35.png,0.4375,1.0
446_75_35.png,0.3125,1.0
447_55_35.png,0.0625,1.0
448_50_35.png,0.0,1.0
449_85_35.png,0.4375,1.0
450_90_0.png,0.5,0.0
451_90_0.png,0.5,0.0
452_90_0.png,0.5,0.0
453_90_35.png,0.5,1.0
454_90_35.png,0.5,1.0
455_90_35.png,0.5,1.0
456_90_35.png,0.5,1.0
457_95_35.png,0.5625,1.0
458_90_35.png,0.5,1.0
459_90_35.png,0.5,1.0
460_90_35.png,0.5,1.0
461_90_35.png,0.5,1.0
462_95_35.png,0.5625,1.0
463_95_35.png,0.5625,1.0
464_110_35.png,0.75,1.0
465_120_35.png,0.875,1.0
466_125_35.png,0.9375,1.0
467_100_35.png,0.625,1.0
468_115_35.png,0.8125,1.0
469_95_35.png,0.5625,1.0
470_90_0.png,0.5,0.0
471_90_0.png,0.5,0.0
472_90_0.png,0.5,0.0
473_90_35.png,0.5,1.0
474_90_35.png,0.5,1.0
475_85_35.png,0.4375,1.0
476_95_35.png,0.5625,1.0
477_90_35.png,0.5,1.0
478_90_35.png,0.5,1.0
479_100_35.png,0.625,1.0
480_90_35.png,0.5,1.0
481_90_35.png,0.5,1.0
482_90_35.png,0.5,1.0
483_90_35.png,0.5,1.0
484_110_35.png,0.75,1.0
485_120_35.png,0.875,1.0
486_115_35.png,0.8125,1.0
487_115_35.png,0.8125,1.0
488_115_35.png,0.8125,1.0
489_90_35.png,0.5,1.0
490_90_0.png,0.5,0.0
491_90_0.png,0.5,0.0
492_90_35.png,0.5,1.0
493_105_35.png,0.6875,1.0
494_90_35.png,0.5,1.0
495_80_35.png,0.375,1.0
496_90_35.png,0.5,1.0
497_100_35.png,0.625,1.0
498_100_35.png,0.625,1.0
499_90_35.png,0.5,1.0
500_85_35.png,0.4375,1.0
501_90_35.png,0.5,1.0
502_105_35.png,0.6875,1.0
503_115_35.png,0.8125,1.0
504_120_35.png,0.875,1.0
505_110_35.png,0.75,1.0
506_100_35.png,0.625,1.0
507_115_35.png,0.8125,1.0
508_90_0.png,0.5,0.0
509_90_35.png,0.5,1.0
510_90_35.png,0.5,1.0
511_80_35.png,0.375,1.0
512_90_35.png,0.5,1.0
513_105_35.png,0.6875,1.0
514_90_35.png,0.5,1.0
515_80_35.png,0.375,1.0
516_95_35.png,0.5625,1.0
517_90_35.png,0.5,1.0
518_110_35.png,0.75,1.0
519_115_35.png,0.8125,1.0
520_115_35.png,0.8125,1.0
521_115_35.png,0.8125,1.0
522_95_35.png,0.5625,1.0
523_115_35.png,0.8125,1.0
524_90_0.png,0.5,0.0
525_90_0.png,0.5,0.0
526_85_35.png,0.4375,1.0
527_85_35.png,0.4375,1.0
528_90_35.png,0.5,1.0
529_95_35.png,0.5625,1.0
530_90_35.png,0.5,1.0
531_85_35.png,0.4375,1.0
532_90_35.png,0.5,1.0
533_90_35.png,0.5,1.0
534_90_35.png,0.5,1.0
535_90_35.png,0.5,1.0
536_90_35.png,0.5,1.0
537_90_35.png,0.5,1.0
538_100_35.png,0.625,1.0
539_130_35.png,1.0,1.0
540_130_35.png,1.0,1.0
541_130_35.png,1.0,1.0
542_105_35.png,0.6875,1.0
543_80_35.png,0.375,1.0
544_80_0.png,0.375,0.0
545_90_35.png,0.5,1.0
546_90_35.png,0.5,1.0
547_90_35.png,0.5,1.0
548_80_35.png,0.375,1.0
549_90_35.png,0.5,1.0
550_95_35.png,0.5625,1.0
551_90_35.png,0.5,1.0
552_85_35.png,0.4375,1.0
553_90_35.png,0.5,1.0
554_90_35.png,0.5,1.0
555_90_35.png,0.5,1.0
556_100_35.png,0.625,1.0
557_115_35.png,0.8125,1.0
558_120_35.png,0.875,1.0
559_125_35.png,0.9375,1.0
560_100_35.png,0.625,1.0
561_90_35.png,0.5,1.0
562_110_0.png,0.75,0.0
563_110_0.png,0.75,0.0
564_90_35.png,0.5,1.0
565_90_35.png,0.5,1.0
566_90_35.png,0.5,1.0
567_90_35.png,0.5,1.0
568_90_35.png,0.5,1.0
569_80_35.png,0.375,1.0
570_90_35.png,0.5,1.0
571_100_35.png,0.625,1.0
572_85_35.png,0.4375,1.0
573_90_35.png,0.5,1.0
574_90_35.png,0.5,1.0
575_90_35.png,0.5,1.0
576_60_35.png,0.125,1.0
577_50_35.png,0.0,1.0
578_50_35.png,0.0,1.0
579_50_35.png,0.0,1.0
580_50_0.png,0.0,0.0
581_90_35.png,0.5,1.0
582_90_35.png,0.5,1.0
583_90_35.png,0.5,1.0
584_90_35.png,0.5,1.0
585_90_35.png,0.5,1.0
586_90_35.png,0.5,1.0
587_90_35.png,0.5,1.0
588_90_35.png,0.5,1.0
589_90_35.png,0.5,1.0
590_90_35.png,0.5,1.0
591_70_35.png,0.25,1.0
592_50_35.png,0.0,1.0
593_50_35.png,0.0,1.0
594_50_35.png,0.0,1.0
595_90_0.png,0.5,0.0
596_90_35.png,0.5,1.0
597_90_35.png,0.5,1.0
598_85_35.png,0.4375,1.0
599_85_35.png,0.4375,1.0
600_95_35.png,0.5625,1.0
601_105_35.png,0.6875,1.0
602_110_35.png,0.75,1.0
603_65_35.png,0.1875,1.0
604_50_35.png,0.0,1.0
605_50_35.png,0.0,1.0
606_110_35.png,0.75,1.0
607_120_35.png,0.875,1.0
608_90_0.png,0.5,0.0
609_90_35.png,0.5,1.0
610_90_35.png,0.5,1.0
611_90_35.png,0.5,1.0
612_80_35.png,0.375,1.0
613_105_35.png,0.6875,1.0
614_125_35.png,0.9375,1.0
615_125_35.png,0.9375,1.0
616_125_35.png,0.9375,1.0
617_85_35.png,0.4375,1.0
618_85_35.png,0.4375,1.0
619_90_35.png,0.5,1.0
620_90_35.png,0.5,1.0
621_90_35.png,0.5,1.0
622_90_35.png,0.5,1.0
623_90_35.png,0.5,1.0
624_110_35.png,0.75,1.0
625_100_35.png,0.625,1.0
626_65_35.png,0.1875,1.0
627_65_35.png,0.1875,1.0
628_65_35.png,0.1875,1.0
629_100_35.png,0.625,1.0
630_125_35.png,0.9375,1.0
631_95_0.png,0.5625,0.0
632_95_35.png,0.5625,1.0
633_95_35.png,0.5625,1.0
634_75_35.png,0.3125,1.0
635_55_35.png,0.0625,1.0
636_50_35.png,0.0,1.0
637_50_35.png,0.0,1.0
638_80_35.png,0.375,1.0
639_90_35.png,0.5,1.0
640_90_35.png,0.5,1.0
641_90_35.png,0.5,1.0
642_90_35.png,0.5,1.0
643_85_35.png,0.4375,1.0
644_90_35.png,0.5,1.0
645_90_35.png,0.5,1.0
646_80_35.png,0.375,1.0
647_60_35.png,0.125,1.0
648_55_35.png,0.0625,1.0
649_50_35.png,0.0,1.0
650_65_35.png,0.1875,1.0
651_65_35.png,0.1875,1.0
652_65_35.png,0.1875,1.0
653_65_35.png,0.1875,1.0
654_80_35.png,0.375,1.0
655_85_35.png,0.4375,1.0
656_90_35.png,0.5,1.0
657_90_35.png,0.5,1.0
658_95_35.png,0.5625,1.0
659_105_0.png,0.6875,0.0
660_105_0.png,0.6875,0.0
661_85_0.png,0.4375,0.0
662_85_35.png,0.4375,1.0
663_85_35.png,0.4375,1.0
664_115_35.png,0.8125,1.0
665_90_35.png,0.5,1.0
666_80_35.png,0.375,1.0
667_90_35.png,0.5,1.0
668_95_35.png,0.5625,1.0
669_95_35.png,0.5625,1.0
670_95_35.png,0.5625,1.0
671_115_35.png,0.8125,1.0
672_120_35.png,0.875,1.0
673_125_35.png,0.9375,1.0
674_95_35.png,0.5625,1.0
675_110_35.png,0.75,1.0
676_115_35.png,0.8125,1.0
677_115_35.png,0.8125,1.0
678_110_35.png,0.75,1.0
679_120_35.png,0.875,1.0
680_85_35.png,0.4375,1.0
681_85_35.png,0.4375,1.0
682_95_0.png,0.5625,0.0
683_95_0.png,0.5625,0.0
684_90_35.png,0.5,1.0
685_90_35.png,0.5,1.0
686_90_35.png,0.5,1.0
687_90_35.png,0.5,1.0
688_85_35.png,0.4375,1.0
689_80_35.png,0.375,1.0
690_75_35.png,0.3125,1.0
691_65_35.png,0.1875,1.0
692_60_35.png,0.125,1.0
693_55_35.png,0.0625,1.0
694_70_35.png,0.25,1.0
695_70_35.png,0.25,1.0
696_55_35.png,0.0625,1.0
697_50_35.png,0.0,1.0
698_70_35.png,0.25,1.0
699_90_35.png,0.5,1.0
700_90_35.png,0.5,1.0
701_90_35.png,0.5,1.0
702_85_35.png,0.4375,1.0
703_95_35.png,0.5625,1.0
704_95_35.png,0.5625,1.0
705_75_35.png,0.3125,1.0
706_95_35.png,0.5625,1.0
707_95_35.png,0.5625,1.0
708_70_35.png,0.25,1.0
709_65_35.png,0.1875,1.0
710_65_35.png,0.1875,1.0
711_65_35.png,0.1875,1.0
712_70_35.png,0.25,1.0
713_65_35.png,0.1875,1.0
714_60_35.png,0.125,1.0
715_55_35.png,0.0625,1.0
716_75_35.png,0.3125,1.0
717_70_35.png,0.25,1.0
718_85_35.png,0.4375,1.0
719_100_35.png,0.625,1.0
720_90_35.png,0.5,1.0
721_90_35.png,0.5,1.0
722_90_35.png,0.5,1.0
723_90_35.png,0.5,1.0
724_90_35.png,0.5,1.0
725_90_35.png,0.5,1.0
726_90_35.png,0.5,1.0
727_90_35.png,0.5,1.0
728_90_35.png,0.5,1.0
729_90_35.png,0.5,1.0
730_95_35.png,0.5625,1.0
731_95_35.png,0.5625,1.0
732_90_35.png,0.5,1.0
733_90_35.png,0.5,1.0
734_90_35.png,0.5,1.0
735_100_35.png,0.625,1.0
736_105_35.png,0.6875,1.0
737_110_35.png,0.75,1.0
738_105_35.png,0.6875,1.0
739_110_35.png,0.75,1.0
740_100_35.png,0.625,1.0
741_115_35.png,0.8125,1.0
742_105_35.png,0.6875,1.0
743_110_35.png,0.75,1.0
744_105_35.png,0.6875,1.0
745_110_35.png,0.75,1.0
746_110_35.png,0.75,1.0
747_100_35.png,0.625,1.0
748_90_35.png,0.5,1.0
749_80_35.png,0.375,1.0
750_90_35.png,0.5,1.0
751_90_35.png,0.5,1.0
752_90_35.png,0.5,1.0
753_90_35.png,0.5,1.0
754_90_35.png,0.5,1.0
755_90_35.png,0.5,1.0
756_100_35.png,0.625,1.0
757_110_35.png,0.75,1.0
758_110_35.png,0.75,1.0
759_100_35.png,0.625,1.0
760_105_35.png,0.6875,1.0
761_105_35.png,0.6875,1.0
762_120_35.png,0.875,1.0
763_100_35.png,0.625,1.0
764_110_35.png,0.75,1.0
765_115_35.png,0.8125,1.0
766_105_35.png,0.6875,1.0
767_100_35.png,0.625,1.0
768_95_35.png,0.5625,1.0
769_90_35.png,0.5,1.0
770_85_35.png,0.4375,1.0
771_85_35.png,0.4375,1.0
772_120_35.png,0.875,1.0
773_90_35.png,0.5,1.0
774_90_35.png,0.5,1.0
775_90_35.png,0.5,1.0
776_95_35.png,0.5625,1.0
777_105_35.png,0.6875,1.0
778_110_35.png,0.75,1.0
779_100_35.png,0.625,1.0
780_120_35.png,0.875,1.0
781_105_35.png,0.6875,1.0
782_105_35.png,0.6875,1.0
783_105_35.png,0.6875,1.0
784_105_35.png,0.6875,1.0
785_105_35.png,0.6875,1.0
786_115_35.png,0.8125,1.0
787_105_35.png,0.6875,1.0
788_110_35.png,0.75,1.0
789_100_35.png,0.625,1.0
790_80_35.png,0.375,1.0
791_95_35.png,0.5625,1.0
792_95_35.png,0.5625,1.0
793_90_35.png,0.5,1.0
794_80_35.png,0.375,1.0
795_85_35.png,0.4375,1.0
796_85_35.png,0.4375,1.0
797_105_35.png,0.6875,1.0
798_100_35.png,0.625,1.0
799_105_35.png,0.6875,1.0
800_105_35.png,0.6875,1.0
801_115_35.png,0.8125,1.0
802_100_35.png,0.625,1.0
803_100_35.png,0.625,1.0
804_110_35.png,0.75,1.0
805_110_35.png,0.75,1.0
806_105_35.png,0.6875,1.0
807_110_35.png,0.75,1.0
808_105_35.png,0.6875,1.0
809_95_35.png,0.5625,1.0
810_100_35.png,0.625,1.0
811_90_35.png,0.5,1.0
812_90_35.png,0.5,1.0
813_85_35.png,0.4375,1.0
814_85_35.png,0.4375,1.0
815_90_35.png,0.5,1.0
816_90_35.png,0.5,1.0
817_90_35.png,0.5,1.0
818_90_35.png,0.5,1.0
819_90_35.png,0.5,1.0
820_90_35.png,0.5,1.0
821_100_35.png,0.625,1.0
822_90_35.png,0.5,1.0
823_85_35.png,0.4375,1.0
824_85_35.png,0.4375,1.0
825_90_35.png,0.5,1.0
826_85_35.png,0.4375,1.0
827_50_35.png,0.0,1.0
828_90_35.png,0.5,1.0
829_65_35.png,0.1875,1.0
830_75_35.png,0.3125,1.0
831_65_35.png,0.1875,1.0
832_75_35.png,0.3125,1.0
833_70_35.png,0.25,1.0
834_80_35.png,0.375,1.0
835_100_35.png,0.625,1.0
836_90_35.png,0.5,1.0
837_90_35.png,0.5,1.0
838_90_35.png,0.5,1.0
839_80_35.png,0.375,1.0
840_75_35.png,0.3125,1.0
841_85_35.png,0.4375,1.0
842_75_35.png,0.3125,1.0
843_90_35.png,0.5,1.0
844_75_35.png,0.3125,1.0
845_55_35.png,0.0625,1.0
846_75_35.png,0.3125,1.0
847_65_35.png,0.1875,1.0
848_85_35.png,0.4375,1.0
849_70_35.png,0.25,1.0
850_70_35.png,0.25,1.0
851_100_35.png,0.625,1.0
852_90_35.png,0.5,1.0
853_80_35.png,0.375,1.0
854_85_35.png,0.4375,1.0
855_85_35.png,0.4375,1.0
