image_id,angle,speed
182_85_35.png,0.4375,1.0
183_100_35.png,0.625,1.0
184_90_35.png,0.5,1.0
185_85_35.png,0.4375,1.0
186_85_35.png,0.4375,1.0
187_95_35.png,0.5625,1.0
188_110_35.png,0.75,1.0
189_125_35.png,0.9375,1.0
18_85_35.png,0.4375,1.0
190_110_35.png,0.75,1.0
191_90_35.png,0.5,1.0
192_115_35.png,0.8125,1.0
193_100_35.png,0.625,1.0
194_110_35.png,0.75,1.0
195_110_35.png,0.75,1.0
196_110_35.png,0.75,1.0
197_105_35.png,0.6875,1.0
198_115_35.png,0.8125,1.0
199_105_35.png,0.6875,1.0
19_95_35.png,0.5625,1.0
1_90_35.png,0.5,1.0
200_90_0.png,0.5,0.0
201_90_0.png,0.5,0.0
202_90_35.png,0.5,1.0
203_90_35.png,0.5,1.0
204_90_35.png,0.5,1.0
205_90_35.png,0.5,1.0
206_90_35.png,0.5,1.0
207_90_35.png,0.5,1.0
208_95_35.png,0.5625,1.0
209_95_35.png,0.5625,1.0
20_95_35.png,0.5625,1.0
210_85_35.png,0.4375,1.0
211_80_35.png,0.375,1.0
212_85_35.png,0.4375,1.0
213_60_35.png,0.125,1.0
214_55_35.png,0.0625,1.0
215_65_35.png,0.1875,1.0
216_70_35.png,0.25,1.0
217_60_35.png,0.125,1.0
218_60_35.png,0.125,1.0
219_65_35.png,0.1875,1.0
21_75_35.png,0.3125,1.0
220_70_35.png,0.25,1.0
221_85_0.png,0.4375,0.0
222_85_0.png,0.4375,0.0
223_85_0.png,0.4375,0.0
224_85_0.png,0.4375,0.0
225_90_35.png,0.5,1.0
226_90_35.png,0.5,1.0
227_90_35.png,0.5,1.0
228_90_35.png,0.5,1.0
229_85_35.png,0.4375,1.0
22_95_35.png,0.5625,1.0
230_90_35.png,0.5,1.0
231_90_35.png,0.5,1.0
232_80_35.png,0.375,1.0
233_60_35.png,0.125,1.0
234_55_35.png,0.0625,1.0
235_50_35.png,0.0,1.0
236_65_35.png,0.1875,1.0
237_65_35.png,0.1875,1.0
238_65_35.png,0.1875,1.0
239_65_35.png,0.1875,1.0
23_95_35.png,0.5625,1.0
240_80_35.png,0.375,1.0
241_85_35.png,0.4375,1.0
242_90_35.png,0.5,1.0
243_90_35.png,0.5,1.0
244_95_35.png,0.5625,1.0
245_105_0.png,0.6875,0.0
246_105_0.png,0.6875,0.0
247_85_0.png,0.4375,0.0
248_85_35.png,0.4375,1.0
249_85_35.png,0.4375,1.0
24_70_35.png,0.25,1.0
250_115_35.png,0.8125,1.0
251_90_35.png,0.5,1.0
252_80_35.png,0.375,1.0
253_90_35.png,0.5,1.0
254_95_35.png,0.5625,1.0
255_95_35.png,0.5625,1.0
256_95_35.png,0.5625,1.0
257_115_35.png,0.8125,1.0
258_120_35.png,0.875,1.0
259_125_35.png,0.9375,1.0
25_65_35.png,0.1875,1.0
260_95_35.png,0.5625,1.0
261_110_35.png,0.75,1.0
262_115_35.png,0.8125,1.0
263_115_35.png,0.8125,1.0
264_110_35.png,0.75,1.0
265_120_35.png,0.875,1.0
266_85_35.png,0.4375,1.0
267_85_35.png,0.4375,1.0
268_95_0.png,0.5625,0.0
269_95_0.png,0.5625,0.0
26_65_35.png,0.1875,1.0
270_100_35.png,0.625,1.0
271_100_35.png,0.625,1.0
272_110_35.png,0.75,1.0
273_115_35.png,0.8125,1.0
274_115_35.png,0.8125,1.0
275_90_35.png,0.5,1.0
276_105_35.png,0.6875,1.0
277_110_35.png,0.75,1.0
278_110_35.png,0.75,1.0
279_105_35.png,0.6875,1.0
27_65_35.png,0.1875,1.0
280_115_35.png,0.8125,1.0
281_110_35.png,0.75,1.0
282_100_35.png,0.625,1.0
283_105_35.png,0.6875,1.0
284_110_35.png,0.75,1.0
285_110_35.png,0.75,1.0
286_110_35.png,0.75,1.0
287_100_35.png,0.625,1.0
288_100_35.png,0.625,1.0
289_85_35.png,0.4375,1.0
28_70_35.png,0.25,1.0
290_85_35.png,0.4375,1.0
291_90_35.png,0.5,1.0
292_90_35.png,0.5,1.0
293_90_35.png,0.5,1.0
294_90_35.png,0.5,1.0
295_85_35.png,0.4375,1.0
296_75_35.png,0.3125,1.0
297_60_35.png,0.125,1.0
298_60_35.png,0.125,1.0
299_60_35.png,0.125,1.0
29_65_35.png,0.1875,1.0
2_90_35.png,0.5,1.0
300_60_35.png,0.125,1.0
301_60_35.png,0.125,1.0
302_75_35.png,0.3125,1.0
303_75_35.png,0.3125,1.0
304_65_35.png,0.1875,1.0
305_55_35.png,0.0625,1.0
306_55_35.png,0.0625,1.0
307_60_35.png,0.125,1.0
308_85_35.png,0.4375,1.0
309_70_35.png,0.25,1.0
30_60_35.png,0.125,1.0
310_75_35.png,0.3125,1.0
311_80_35.png,0.375,1.0
312_95_35.png,0.5625,1.0
313_100_35.png,0.625,1.0
314_90_35.png,0.5,1.0
315_100_35.png,0.625,1.0
316_100_35.png,0.625,1.0
317_100_35.png,0.625,1.0
318_100_35.png,0.625,1.0
319_105_35.png,0.6875,1.0
31_55_35.png,0.0625,1.0
320_105_35.png,0.6875,1.0
321_110_35.png,0.75,1.0
322_110_35.png,0.75,1.0
323_110_35.png,0.75,1.0
324_105_35.png,0.6875,1.0
325_95_35.png,0.5625,1.0
326_95_35.png,0.5625,1.0
327_100_35.png,0.625,1.0
328_105_0.png,0.6875,0.0
329_105_0.png,0.6875,0.0
32_75_35.png,0.3125,1.0
330_105_0.png,0.6875,0.0
331_105_0.png,0.6875,0.0
332_105_35.png,0.6875,1.0
333_105_35.png,0.6875,1.0
334_80_35.png,0.375,1.0
335_85_35.png,0.4375,1.0
336_70_35.png,0.25,1.0
337_65_35.png,0.1875,1.0
338_60_35.png,0.125,1.0
339_65_35.png,0.1875,1.0
33_70_35.png,0.25,1.0
340_125_35.png,0.9375,1.0
341_125_35.png,0.9375,1.0
342_110_35.png,0.75,1.0
343_105_35.png,0.6875,1.0
344_85_0.png,0.4375,0.0
345_105_35.png,0.6875,1.0
346_105_35.png,0.6875,1.0
347_105_35.png,0.6875,1.0
348_105_35.png,0.6875,1.0
349_110_35.png,0.75,1.0
34_85_35.png,0.4375,1.0
350_110_35.png,0.75,1.0
351_110_35.png,0.75,1.0
352_110_35.png,0.75,1.0
353_105_35.png,0.6875,1.0
354_110_35.png,0.75,1.0
355_110_35.png,0.75,1.0
356_110_35.png,0.75,1.0
357_110_35.png,0.75,1.0
358_110_35.png,0.75,1.0
359_105_35.png,0.6875,1.0
35_100_35.png,0.625,1.0
360_110_35.png,0.75,1.0
361_110_35.png,0.75,1.0
362_115_35.png,0.8125,1.0
363_100_35.png,0.625,1.0
364_105_35.png,0.6875,1.0
365_110_0.png,0.75,0.0
366_110_0.png,0.75,0.0
367_105_0.png,0.6875,0.0
368_100_35.png,0.625,1.0
369_100_35.png,0.625,1.0
36_90_35.png,0.5,1.0
370_90_35.png,0.5,1.0
371_75_35.png,0.3125,1.0
372_95_35.png,0.5625,1.0
373_95_0.png,0.5625,0.0
374_85_35.png,0.4375,1.0
375_85_35.png,0.4375,1.0
376_90_35.png,0.5,1.0
377_95_35.png,0.5625,1.0
378_90_35.png,0.5,1.0
379_85_35.png,0.4375,1.0
37_90_35.png,0.5,1.0
380_90_35.png,0.5,1.0
381_90_35.png,0.5,1.0
382_90_35.png,0.5,1.0
383_90_35.png,0.5,1.0
384_90_35.png,0.5,1.0
385_100_35.png,0.625,1.0
386_115_35.png,0.8125,1.0
387_130_35.png,1.0,1.0
388_130_35.png,1.0,1.0
389_130_35.png,1.0,1.0
38_90_35.png,0.5,1.0
390_105_35.png,0.6875,1.0
391_80_35.png,0.375,1.0
392_80_0.png,0.375,0.0
393_90_35.png,0.5,1.0
394_90_35.png,0.5,1.0
395_90_35.png,0.5,1.0
396_80_35.png,0.375,1.0
397_90_35.png,0.5,1.0
398_95_35.png,0.5625,1.0
399_90_35.png,0.5,1.0
39_90_35.png,0.5,1.0
3_90_35.png,0.5,1.0
400_85_35.png,0.4375,1.0
401_90_35.png,0.5,1.0
402_90_35.png,0.5,1.0
403_90_35.png,0.5,1.0
404_100_35.png,0.625,1.0
405_115_35.png,0.8125,1.0
406_120_35.png,0.875,1.0
407_125_35.png,0.9375,1.0
408_100_35.png,0.625,1.0
409_90_35.png,0.5,1.0
40_90_35.png,0.5,1.0
410_110_0.png,0.75,0.0
411_110_0.png,0.75,0.0
412_90_35.png,0.5,1.0
413_90_35.png,0.5,1.0
414_90_35.png,0.5,1.0
415_90_35.png,0.5,1.0
416_90_35.png,0.5,1.0
417_80_35.png,0.375,1.0
418_90_35.png,0.5,1.0
419_100_35.png,0.625,1.0
41_90_35.png,0.5,1.0
420_85_35.png,0.4375,1.0
421_90_35.png,0.5,1.0
422_90_35.png,0.5,1.0
423_90_35.png,0.5,1.0
424_60_35.png,0.125,1.0
425_50_35.png,0.0,1.0
426_50_35.png,0.0,1.0
427_50_35.png,0.0,1.0
428_50_0.png,0.0,0.0
429_90_35.png,0.5,1.0
42_90_35.png,0.5,1.0
430_90_35.png,0.5,1.0
431_90_35.png,0.5,1.0
432_90_35.png,0.5,1.0
433_90_35.png,0.5,1.0
434_90_35.png,0.5,1.0
435_90_35.png,0.5,1.0
436_90_35.png,0.5,1.0
437_90_35.png,0.5,1.0
438_90_35.png,0.5,1.0
439_70_35.png,0.25,1.0
43_90_35.png,0.5,1.0
440_50_35.png,0.0,1.0
441_50_35.png,0.0,1.0
442_50_35.png,0.0,1.0
443_90_35.png,0.5,1.0
444_90_35.png,0.5,1.0
445_90_35.png,0.5,1.0
446_85_35.png,0.4375,1.0
447_85_35.png,0.4375,1.0
448_95_0.png,0.5625,0.0
449_105_0.png,0.6875,0.0
44_90_35.png,0.5,1.0
450_110_35.png,0.75,1.0
451_65_35.png,0.1875,1.0
452_50_35.png,0.0,1.0
453_50_35.png,0.0,1.0
454_110_35.png,0.75,1.0
455_120_35.png,0.875,1.0
456_90_0.png,0.5,0.0
457_90_35.png,0.5,1.0
458_90_35.png,0.5,1.0
459_90_35.png,0.5,1.0
45_90_35.png,0.5,1.0
460_90_35.png,0.5,1.0
461_80_35.png,0.375,1.0
462_105_35.png,0.6875,1.0
463_125_35.png,0.9375,1.0
464_125_35.png,0.9375,1.0
465_125_35.png,0.9375,1.0
466_85_35.png,0.4375,1.0
467_85_35.png,0.4375,1.0
468_90_35.png,0.5,1.0
469_90_35.png,0.5,1.0
46_95_35.png,0.5625,1.0
470_90_35.png,0.5,1.0
471_90_35.png,0.5,1.0
472_90_35.png,0.5,1.0
473_110_0.png,0.75,0.0
474_100_35.png,0.625,1.0
475_65_35.png,0.1875,1.0
476_65_35.png,0.1875,1.0
477_65_35.png,0.1875,1.0
478_100_35.png,0.625,1.0
479_125_35.png,0.9375,1.0
47_95_35.png,0.5625,1.0
480_95_0.png,0.5625,0.0
481_95_35.png,0.5625,1.0
482_95_35.png,0.5625,1.0
483_75_35.png,0.3125,1.0
484_55_35.png,0.0625,1.0
485_50_35.png,0.0,1.0
486_50_35.png,0.0,1.0
487_80_35.png,0.375,1.0
488_90_35.png,0.5,1.0
489_90_35.png,0.5,1.0
48_90_35.png,0.5,1.0
490_90_35.png,0.5,1.0
491_90_35.png,0.5,1.0
492_100_35.png,0.625,1.0
493_90_35.png,0.5,1.0
494_90_35.png,0.5,1.0
495_95_35.png,0.5625,1.0
496_90_35.png,0.5,1.0
497_90_35.png,0.5,1.0
498_80_35.png,0.375,1.0
499_90_35.png,0.5,1.0
49_90_35.png,0.5,1.0
4_85_35.png,0.4375,1.0
500_95_35.png,0.5625,1.0
501_95_35.png,0.5625,1.0
502_90_35.png,0.5,1.0
503_95_35.png,0.5625,1.0
504_90_35.png,0.5,1.0
505_90_35.png,0.5,1.0
506_90_35.png,0.5,1.0
507_90_35.png,0.5,1.0
508_100_35.png,0.625,1.0
509_90_35.png,0.5,1.0
50_90_35.png,0.5,1.0
510_90_35.png,0.5,1.0
511_90_0.png,0.5,0.0
512_90_0.png,0.5,0.0
513_90_0.png,0.5,0.0
514_90_0.png,0.5,0.0
515_90_0.png,0.5,0.0
516_90_0.png,0.5,0.0
517_90_0.png,0.5,0.0
518_90_35.png,0.5,1.0
519_90_35.png,0.5,1.0
51_100_35.png,0.625,1.0
520_90_35.png,0.5,1.0
521_90_35.png,0.5,1.0
522_90_35.png,0.5,1.0
523_90_35.png,0.5,1.0
524_90_35.png,0.5,1.0
525_95_35.png,0.5625,1.0
526_90_35.png,0.5,1.0
527_90_35.png,0.5,1.0
528_90_35.png,0.5,1.0
529_90_35.png,0.5,1.0
52_105_35.png,0.6875,1.0
530_90_35.png,0.5,1.0
531_90_35.png,0.5,1.0
532_90_35.png,0.5,1.0
533_90_35.png,0.5,1.0
534_90_0.png,0.5,0.0
535_90_0.png,0.5,0.0
536_90_0.png,0.5,0.0
537_90_0.png,0.5,0.0
538_90_35.png,0.5,1.0
539_90_35.png,0.5,1.0
53_110_35.png,0.75,1.0
540_90_35.png,0.5,1.0
541_90_35.png,0.5,1.0
542_90_35.png,0.5,1.0
543_90_0.png,0.5,0.0
544_90_0.png,0.5,0.0
545_90_35.png,0.5,1.0
546_90_35.png,0.5,1.0
547_100_35.png,0.625,1.0
548_90_35.png,0.5,1.0
549_90_35.png,0.5,1.0
54_105_35.png,0.6875,1.0
550_90_35.png,0.5,1.0
551_100_35.png,0.625,1.0
552_90_35.png,0.5,1.0
553_90_35.png,0.5,1.0
554_90_35.png,0.5,1.0
555_90_35.png,0.5,1.0
556_90_35.png,0.5,1.0
557_90_35.png,0.5,1.0
558_90_35.png,0.5,1.0
559_90_35.png,0.5,1.0
55_110_35.png,0.75,1.0
560_90_35.png,0.5,1.0
561_90_35.png,0.5,1.0
562_95_0.png,0.5625,0.0
563_95_0.png,0.5625,0.0
564_95_0.png,0.5625,0.0
565_90_0.png,0.5,0.0
566_90_0.png,0.5,0.0
567_90_0.png,0.5,0.0
568_90_35.png,0.5,1.0
569_90_35.png,0.5,1.0
56_100_35.png,0.625,1.0
570_90_35.png,0.5,1.0
571_85_35.png,0.4375,1.0
572_90_35.png,0.5,1.0
573_90_0.png,0.5,0.0
574_90_35.png,0.5,1.0
575_90_35.png,0.5,1.0
576_90_35.png,0.5,1.0
577_90_35.png,0.5,1.0
578_95_35.png,0.5625,1.0
579_90_35.png,0.5,1.0
57_115_35.png,0.8125,1.0
580_90_35.png,0.5,1.0
581_90_35.png,0.5,1.0
582_90_35.png,0.5,1.0
583_95_35.png,0.5625,1.0
584_95_35.png,0.5625,1.0
585_110_35.png,0.75,1.0
586_120_35.png,0.875,1.0
587_125_35.png,0.9375,1.0
588_100_35.png,0.625,1.0
589_115_35.png,0.8125,1.0
58_105_35.png,0.6875,1.0
590_95_35.png,0.5625,1.0
591_90_0.png,0.5,0.0
592_90_0.png,0.5,0.0
593_90_0.png,0.5,0.0
594_90_35.png,0.5,1.0
595_90_35.png,0.5,1.0
596_85_35.png,0.4375,1.0
597_95_35.png,0.5625,1.0
598_90_35.png,0.5,1.0
599_90_35.png,0.5,1.0
59_110_35.png,0.75,1.0
5_80_35.png,0.375,1.0
600_100_35.png,0.625,1.0
601_90_35.png,0.5,1.0
602_90_35.png,0.5,1.0
603_90_35.png,0.5,1.0
604_90_35.png,0.5,1.0
605_110_35.png,0.75,1.0
606_120_35.png,0.875,1.0
607_115_35.png,0.8125,1.0
608_115_35.png,0.8125,1.0
609_115_35.png,0.8125,1.0
60_105_35.png,0.6875,1.0
610_90_35.png,0.5,1.0
611_90_0.png,0.5,0.0
612_90_0.png,0.5,0.0
613_90_35.png,0.5,1.0
614_105_35.png,0.6875,1.0
615_90_35.png,0.5,1.0
616_80_35.png,0.375,1.0
617_90_35.png,0.5,1.0
618_100_35.png,0.625,1.0
619_100_35.png,0.625,1.0
61_110_35.png,0.75,1.0
620_90_35.png,0.5,1.0
621_85_35.png,0.4375,1.0
622_90_35.png,0.5,1.0
623_105_35.png,0.6875,1.0
624_115_35.png,0.8125,1.0
625_120_35.png,0.875,1.0
626_110_35.png,0.75,1.0
627_100_35.png,0.625,1.0
628_115_35.png,0.8125,1.0
629_90_0.png,0.5,0.0
62_110_35.png,0.75,1.0
630_90_35.png,0.5,1.0
631_90_35.png,0.5,1.0
632_80_35.png,0.375,1.0
633_90_35.png,0.5,1.0
634_105_35.png,0.6875,1.0
635_90_35.png,0.5,1.0
636_80_35.png,0.375,1.0
637_95_35.png,0.5625,1.0
638_90_35.png,0.5,1.0
639_110_35.png,0.75,1.0
63_100_35.png,0.625,1.0
640_115_35.png,0.8125,1.0
641_115_35.png,0.8125,1.0
642_115_35.png,0.8125,1.0
643_95_35.png,0.5625,1.0
644_115_35.png,0.8125,1.0
645_90_0.png,0.5,0.0
646_90_0.png,0.5,0.0
647_90_0.png,0.5,0.0
648_90_0.png,0.5,0.0
649_90_35.png,0.5,1.0
64_90_35.png,0.5,1.0
650_95_35.png,0.5625,1.0
651_100_35.png,0.625,1.0
652_80_35.png,0.375,1.0
653_90_35.png,0.5,1.0
654_90_35.png,0.5,1.0
655_90_35.png,0.5,1.0
656_90_35.png,0.5,1.0
657_90_35.png,0.5,1.0
658_90_35.png,0.5,1.0
659_90_35.png,0.5,1.0
65_80_35.png,0.375,1.0
660_65_35.png,0.1875,1.0
661_50_35.png,0.0,1.0
662_50_35.png,0.0,1.0
663_60_35.png,0.125,1.0
664_105_0.png,0.6875,0.0
665_105_0.png,0.6875,0.0
666_90_35.png,0.5,1.0
667_90_35.png,0.5,1.0
668_90_35.png,0.5,1.0
669_90_35.png,0.5,1.0
66_90_35.png,0.5,1.0
670_90_35.png,0.5,1.0
671_90_35.png,0.5,1.0
672_90_35.png,0.5,1.0
673_90_35.png,0.5,1.0
674_95_35.png,0.5625,1.0
675_100_35.png,0.625,1.0
676_90_35.png,0.5,1.0
677_75_35.png,0.3125,1.0
678_65_35.png,0.1875,1.0
679_50_35.png,0.0,1.0
67_90_35.png,0.5,1.0
680_50_35.png,0.0,1.0
681_90_35.png,0.5,1.0
682_95_0.png,0.5625,0.0
683_90_0.png,0.5,0.0
684_90_35.png,0.5,1.0
685_90_35.png,0.5,1.0
686_90_35.png,0.5,1.0
687_90_35.png,0.5,1.0
688_95_35.png,0.5625,1.0
689_90_35.png,0.5,1.0
68_90_35.png,0.5,1.0
690_95_35.png,0.5625,1.0
691_90_35.png,0.5,1.0
692_90_35.png,0.5,1.0
693_90_35.png,0.5,1.0
694_90_35.png,0.5,1.0
695_90_35.png,0.5,1.0
696_70_35.png,0.25,1.0
697_60_35.png,0.125,1.0
698_50_35.png,0.0,1.0
699_60_35.png,0.125,1.0
69_90_35.png,0.5,1.0
6_75_35.png,0.3125,1.0
700_90_0.png,0.5,0.0
701_90_0.png,0.5,0.0
702_90_35.png,0.5,1.0
703_100_35.png,0.625,1.0
704_95_35.png,0.5625,1.0
705_90_35.png,0.5,1.0
706_80_35.png,0.375,1.0
707_105_35.png,0.6875,1.0
708_100_35.png,0.625,1.0
709_90_35.png,0.5,1.0
70_90_35.png,0.5,1.0
710_90_35.png,0.5,1.0
711_90_35.png,0.5,1.0
712_90_35.png,0.5,1.0
713_90_35.png,0.5,1.0
714_85_35.png,0.4375,1.0
715_85_35.png,0.4375,1.0
716_75_35.png,0.3125,1.0
717_55_35.png,0.0625,1.0
718_50_35.png,0.0,1.0
719_85_35.png,0.4375,1.0
71_90_35.png,0.5,1.0
720_90_0.png,0.5,0.0
721_90_0.png,0.5,0.0
722_90_0.png,0.5,0.0
723_90_35.png,0.5,1.0
724_90_35.png,0.5,1.0
725_100_35.png,0.625,1.0
726_90_35.png,0.5,1.0
727_75_35.png,0.3125,1.0
728_95_35.png,0.5625,1.0
729_90_35.png,0.5,1.0
72_100_35.png,0.625,1.0
730_100_35.png,0.625,1.0
731_85_35.png,0.4375,1.0
732_95_35.png,0.5625,1.0
733_95_0.png,0.5625,0.0
734_95_0.png,0.5625,0.0
735_95_0.png,0.5625,0.0
736_95_0.png,0.5625,0.0
737_95_35.png,0.5625,1.0
738_95_35.png,0.5625,1.0
739_95_35.png,0.5625,1.0
73_110_35.png,0.75,1.0
740_85_35.png,0.4375,1.0
741_55_35.png,0.0625,1.0
742_50_35.png,0.0,1.0
743_85_35.png,0.4375,1.0
744_80_35.png,0.375,1.0
745_85_0.png,0.4375,0.0
746_90_0.png,0.5,0.0
747_90_35.png,0.5,1.0
748_90_35.png,0.5,1.0
749_95_35.png,0.5625,1.0
74_110_35.png,0.75,1.0
750_95_35.png,0.5625,1.0
751_90_35.png,0.5,1.0
752_85_35.png,0.4375,1.0
753_90_35.png,0.5,1.0
754_90_35.png,0.5,1.0
755_90_35.png,0.5,1.0
756_90_35.png,0.5,1.0
757_85_35.png,0.4375,1.0
758_85_35.png,0.4375,1.0
759_100_35.png,0.625,1.0
75_100_35.png,0.625,1.0
760_60_35.png,0.125,1.0
761_50_35.png,0.0,1.0
762_50_35.png,0.0,1.0
763_90_35.png,0.5,1.0
764_90_0.png,0.5,0.0
765_90_0.png,0.5,0.0
766_90_35.png,0.5,1.0
767_95_35.png,0.5625,1.0
768_95_35.png,0.5625,1.0
769_90_35.png,0.5,1.0
76_105_35.png,0.6875,1.0
770_85_35.png,0.4375,1.0
771_85_35.png,0.4375,1.0
772_100_35.png,0.625,1.0
773_90_35.png,0.5,1.0
774_90_35.png,0.5,1.0
775_90_35.png,0.5,1.0
776_90_35.png,0.5,1.0
777_90_35.png,0.5,1.0
778_90_35.png,0.5,1.0
779_80_35.png,0.375,1.0
77_105_35.png,0.6875,1.0
780_60_35.png,0.125,1.0
781_50_35.png,0.0,1.0
782_50_35.png,0.0,1.0
783_90_0.png,0.5,0.0
784_90_0.png,0.5,0.0
785_90_35.png,0.5,1.0
786_95_35.png,0.5625,1.0
787_90_35.png,0.5,1.0
788_85_35.png,0.4375,1.0
789_90_35.png,0.5,1.0
78_120_35.png,0.875,1.0
790_95_35.png,0.5625,1.0
791_95_35.png,0.5625,1.0
792_90_35.png,0.5,1.0
793_95_0.png,0.5625,0.0
794_95_0.png,0.5625,0.0
795_95_0.png,0.5625,0.0
796_95_0.png,0.5625,0.0
797_95_0.png,0.5625,0.0
798_95_0.png,0.5625,0.0
799_95_35.png,0.5625,1.0
79_100_35.png,0.625,1.0
7_65_35.png,0.1875,1.0
800_100_35.png,0.625,1.0
801_90_35.png,0.5,1.0
802_65_35.png,0.1875,1.0
803_50_35.png,0.0,1.0
804_50_35.png,0.0,1.0
805_85_35.png,0.4375,1.0
806_60_0.png,0.125,0.0
807_85_0.png,0.4375,0.0
808_90_35.png,0.5,1.0
809_90_35.png,0.5,1.0
80_110_35.png,0.75,1.0
810_105_35.png,0.6875,1.0
811_90_35.png,0.5,1.0
812_90_35.png,0.5,1.0
813_90_35.png,0.5,1.0
814_100_35.png,0.625,1.0
815_90_35.png,0.5,1.0
816_90_35.png,0.5,1.0
817_90_0.png,0.5,0.0
818_90_0.png,0.5,0.0
819_90_0.png,0.5,0.0
81_115_35.png,0.8125,1.0
820_90_0.png,0.5,0.0
821_90_0.png,0.5,0.0
822_90_35.png,0.5,1.0
823_90_35.png,0.5,1.0
824_90_35.png,0.5,1.0
825_100_35.png,0.625,1.0
826_55_35.png,0.0625,1.0
827_50_35.png,0.0,1.0
828_50_35.png,0.0,1.0
829_90_35.png,0.5,1.0
82_105_35.png,0.6875,1.0
830_85_0.png,0.4375,0.0
831_90_0.png,0.5,0.0
832_90_35.png,0.5,1.0
833_90_35.png,0.5,1.0
834_95_35.png,0.5625,1.0
835_85_35.png,0.4375,1.0
836_90_35.png,0.5,1.0
837_90_35.png,0.5,1.0
838_95_35.png,0.5625,1.0
839_90_35.png,0.5,1.0
83_100_35.png,0.625,1.0
840_90_35.png,0.5,1.0
841_90_35.png,0.5,1.0
842_90_35.png,0.5,1.0
843_110_35.png,0.75,1.0
844_120_35.png,0.875,1.0
845_120_35.png,0.875,1.0
846_100_35.png,0.625,1.0
847_115_35.png,0.8125,1.0
848_90_35.png,0.5,1.0
849_90_0.png,0.5,0.0
84_95_35.png,0.5625,1.0
850_90_0.png,0.5,0.0
851_90_35.png,0.5,1.0
852_90_35.png,0.5,1.0
853_95_35.png,0.5625,1.0
854_90_35.png,0.5,1.0
855_80_35.png,0.375,1.0
856_95_35.png,0.5625,1.0
857_95_35.png,0.5625,1.0
858_85_35.png,0.4375,1.0
859_95_35.png,0.5625,1.0
85_90_35.png,0.5,1.0
860_90_35.png,0.5,1.0
861_90_35.png,0.5,1.0
862_110_35.png,0.75,1.0
863_115_35.png,0.8125,1.0
864_115_35.png,0.8125,1.0
865_110_35.png,0.75,1.0
866_115_35.png,0.8125,1.0
867_90_35.png,0.5,1.0
868_90_0.png,0.5,0.0
869_90_0.png,0.5,0.0
86_85_35.png,0.4375,1.0
